things_id,title,primary_url,other_urls,cluster,topic,proposed_skill,source_type,source_role,quality,actionability,dedupe_group,cluster_reason,second_pass_status,notes
NNV8cwLuZa577Rwiyu51TY,What's new in CSS and UI: I/O 2023 Edition - Chrome Developers,https://developer.chrome.com/blog/whats-new-css-ui-2023/?utm_source=CSS-Weekly&utm_campaign=Issue-550&utm_medium=email,,frontend-ui-08.md,typography-color-icons-and-media,baseline,official_docs,platform-radar,high,high,developer-chrome-com-blog-whats-new-css-ui-2023-utm-source-css-weekly-utm-campai,Official Chrome CSS/UI feature recap.,secondary,"Use Chrome CSS/UI I/O 2023 as platform radar, not concrete implementation rules."
EKYunbMzvKfgLQ7j4VQ1DF,What's New in Web UI: I/O 2025 Recap  |  Blog  |  Chrome for Developers,https://developer.chrome.com/blog/new-in-web-ui-io-2025-recap?hl=en,,frontend-ui-08.md,product-ui-and-platform-guidance,baseline,official_docs,platform-radar,high,high,developer-chrome-com-blog-new-in-web-ui-io-2025-recap-hl-en,Official Chrome Web UI feature recap.,secondary,Use Chrome Web UI I/O 2025 as platform radar for native UI capabilities.
Jzu6xaaoRM45KJAzgnJzgx,What's new in web  |  Blog  |  web.dev,https://web.dev/blog/whats-new-in-web-io2025?hl=en,,frontend-ui-08.md,baseline-web-platform-dashboard-browser-support-policy-and-tooling,baseline,official_docs,platform-radar,high,high,web-dev-blog-whats-new-in-web-io2025-hl-en,Official web.dev web-platform recap.,secondary,"Secondary for baseline: official web.dev platform-radar source for Baseline, Web Platform Dashboard, support-policy tooling through Browserslist/ESLint/Stylelint/IDE integrations, and prioritization of newly available APIs such as Anchor Positioning, View Transitions, details enhancements, hidden=until-found, @scope, scrollend, and Core Web Vitals APIs; use as support-policy/radar source, not as detailed pattern guidance."
JJZHKZrJk5i4FzRFbfk4HQ,What’s New With Forms in 2022?,https://css-tricks.com/whats-new-with-forms-in-2022/,,frontend-ui-08.md,modern-form-apis-requestsubmit-submitter-formdata-showpicker-and-inert,forms-ux,expert_article,secondary,high,medium,css-tricks-com-whats-new-with-forms-in-2022,Native forms/UI article.,secondary,"Secondary for forms-ux with component-development, html-accessibility, and baseline cross-references: useful 2022 forms API radar covering requestSubmit() vs submit(), SubmitEvent.submitter, formdata event, showPicker(), and inert; use to preserve native validation/submission flows and form semantics, but pair individual API rules with current MDN/Baseline docs."
LRgg3HW35irzGFK32PVymu,What’s the deal with React Server Components?,https://newsletters.feedbinusercontent.com/7e8/7e8fb22d82e0ff659ab973eab74e6b5815815bfb.html,,frontend-ui-08.md,react-rendering-and-server-boundaries,react-architecture,article_or_reference,secondary,medium,medium,newsletters-feedbinusercontent-com-7e8-7e8fb22d82e0ff659ab973eab74e6b5815815bfb-,Article-style RSC explainer; secondary React context.,secondary,Use as RSC explainer and caveat source; pair with primary React WG/framework docs.
JE8s9BXuvL7hLwXSbaQAnh,Why React Re-Renders,https://www.joshwcomeau.com/react/why-react-re-renders/,,frontend-ui-08.md,react-rendering-and-server-boundaries,react-architecture,expert_article,secondary,high,medium,www-joshwcomeau-com-react-why-react-re-renders,React re-rendering behavior article.,primary,Use as primary React re-render mental-model source: identify state changes and render paths before optimizing.
KPYLd3VZiNWcYB6Wd1hCZQ,Why React Re-Renders,https://www.joshwcomeau.com/react/why-react-re-renders/,,frontend-ui-08.md,react-rendering-and-server-boundaries,react-architecture,expert_article,duplicate-support,high,medium,www-joshwcomeau-com-react-why-react-re-renders,Duplicate React re-rendering article.,primary,Duplicate handled with `JE8s9BXuvL7hLwXSbaQAnh`. Duplicate support for React re-render mental model.
V3w1qcYsno3Hum2irvYBsQ,Why You Don't Need Signals in React · Daishi Kato's blog,https://blog.axlight.com/posts/why-you-dont-need-signals-in-react/?ck_subscriber_id=1866528194&utm_source=convertkit&utm_medium=email&utm_campaign=%E2%9A%9B%EF%B8%8F+This+Week+In+React+%23143%3A+RSC+Quiz%2C+useFormStatus%2C+Next.js+Website%2C+Panda+CSS%2C+useLayoutEffect%2C+Million.js%2C+Immer%2C+Super+Apps%2C+React-Three-Fiber%2C+Vite...%20-%2010625518,,frontend-ui-08.md,react-rendering-and-server-boundaries,react-architecture,article_or_reference,secondary,medium,medium,blog-axlight-com-posts-why-you-dont-need-signals-in-react-ck-subscriber-id-18665,React state/rendering architecture article.,secondary,"Use signals comparison as state-model tradeoff context, not a recommendation to replace React state."
KGe4g1QciSLNCwL6LCH8eU,Writing Performant CSS with vanilla-extract | Lennart Jörgens,https://www.lekoarts.de/javascript/writing-performant-css-with-vanilla-extract?ck_subscriber_id=1866528194&utm_source=convertkit&utm_medium=email&utm_campaign=%E2%9A%9B%EF%B8%8F+This+Week+In+React+%23124%3A+FLIP%2C+Lifecycle%2C+Next.js%2C+TypeScript%2C+Vanilla-Extract%2C+LiveView%2C+Remix%2C+GitHub%2C+Race+Conditions%2C+Fontpie%2C+Remotion...%20-%209416696,,js-tooling-11.md,vanilla-extract-zero-runtime-css-typed-theme-contracts-and-styling-architecture,build-tooling,expert_article,secondary,high,high,www-lekoarts-de-javascript-writing-performant-css-with-vanilla-extract-ck-subscr,Article on performant CSS with vanilla-extract.,secondary,"Secondary for build-tooling with design-system and component-development cross-references: useful vanilla-extract-specific architecture example for zero-runtime CSS, TypeScript theme contracts, createTheme, style/styleVariants, Sprinkles, Recipes, tokens, dark mode, and variant APIs; keep as tool-specific example rather than general styling rule source."
SbXP41xoCkSv9JziWYw2Dk,You Don’t Need a UI Framework,https://www.smashingmagazine.com/2022/05/you-dont-need-ui-framework/,,frontend-ui-08.md,product-ui-and-platform-guidance,component-development,expert_article,secondary,high,medium,www-smashingmagazine-com-2022-05-you-dont-need-ui-framework,UI framework decision article.,secondary,Use no-UI-framework source as component/platform decision context.
NLbxB8eHs8dnQXE6hhaLUa,"You Want border-color: transparent, Not border: none – Frontend Masters Boost",https://frontendmasters.com/blog/you-want-border-color-transparent-not-border-none/,,frontend-ui-08.md,forced-colors-border-outline-affordance-and-layout-stability,component-development,expert_article,secondary,high,medium,frontendmasters-com-blog-you-want-border-color-transparent-not-border-none,CSS border/focus layout-stability article.,primary,"Primary for component-development with html-accessibility and design-system cross-references: preserve structural border/outline affordances for interactive controls by using border-color: transparent or outline-color: transparent instead of border: none/outline: none when hiding visual borders; supports Forced Colors/High Contrast mode, control recognizability, layout stability, and focus/hover state robustness."
